0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
85.93593742343717,20.36638070507032,53.27960301709552,20.78969305777732,64.77923797723,88.68881651375989,34.564317368012965,29.71296044380307,83.88516309666156,95.03346007335053,59.19691180363198,60.59661480205209,37.83170596095743,66.96983261273391,36.77992854952427,58.88195282645235,50.024011374090264,31.223277536331917,61.29428064101238,26.325656236218443,89.41430842447804,94.05424939336234,63.97998347262089,33.129550848741054,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.249999921596918,0.4899999419701293,0.7299999609558914,0.9699999813278707,0.9699999858961755,0.34499996683300893,0.5849999871421143,0.82500000748012,0.8250000102305055,0.19999999020376882,0.19999999437938007,0.19999999841705465,0.44000001830969315,0.2799999366348611,0.5199999566147347,0.5199999608001379,0.5199999654141532,0.7599999856022819,0.7599999895704975,1.0000000098325263,0.8250000097786456,0.19999999015407377,0.1999999901110006,0.19999999011344735
49.23634464490227,43.81477423187087,51.39992738633079,62.48332586763193,84.78553708979481,59.72739459602552,95.29561539738567,69.15613998883728,43.65437813349271,73.02394240440782,95.64840256577229,81.32007730433583,49.1601572735965,92.65461645615667,75.03625652096792,62.076863152857804,36.850741250541894,22.64241402644382,94.79989343629686,81.23594792061354,62.317562250918435,33.569238042047104,95.60227125800208,27.371571662043202,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.6400000192671527,0.8800000393470088,1.000000004541574,1.000000009056453,1.0000000045609925,1.000000009524875,0.5849999835110945,0.584999988161856,0.8250000084502915,0.825000012981412,0.20000000320556097,0.20000000754832203,0.4400000277569882,0.44000003058005216,0.44000003505733687,0.4400000411547705,0.6800000614889172,0.9200000818735671,0.5849999752671622,0.5849999796070254,0.5849999854531569,0.8250000058030073,0.19999999005652272,0.1999999901285015
82.74350597776788,41.303286030246305,39.85357348382354,25.56923087520535,63.805292410516444,91.74545523345782,79.40704658335582,29.368775766464328,30.454900002742633,56.504617542399124,39.238291063340796,24.39854300853508,95.39276975415471,50.677815764662625,47.41678071300139,86.43088905247777,85.73795141750418,30.797823217898586,94.87406494543951,38.290516322093126,29.69334428773137,52.419953692883055,88.57454896917525,57.63463638333957,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.19999999112660005,0.44000001127518235,0.6800000314607938,0.9200000517957065,0.9200000562400495,0.29500003610347864,0.1999999902077035,0.4400000103462752,0.6800000304505635,0.6800000343076451,0.7599999896143148,1.0000000098503703,0.3749999898298234,0.6150000097059981,0.8550000298050981,0.584999991335861,0.5849999904904153,0.8250000108247315,0.19999999083073927,0.4400000110742987,0.6800000313964552,0.8250000101298438,0.19999999026006615,0.19999999010141273
94.21277205419385,57.70370925688497,48.02819273334446,37.33794950975931,52.24974254613164,65.31183513909991,87.00275086859408,31.59870867088238,33.42642119533195,40.88877745091945,42.4812368195616,58.583243153883814,27.450075012494572,36.722317793525086,37.66196281823537,60.66426635195622,30.54324700232149,29.45482720876978,97.39075114328409,59.10503190036149,85.74336247819637,79.19446584802728,70.78415159020608,82.23263874272116,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.19999999028805251,0.19999999537446342,0.44000001519277865,0.6800000354466065,0.8250000054388865,0.8250000098928545,0.19999999016302464,0.44000001011561196,0.6800000298746648,0.6800000348707201,0.6800000396195748,0.5199999407473594,0.7599999608870927,0.9999999780947868,1.0000000080856764,0.519999969642558,0.7599999897272928,1.0000000098501198,0.3749999897294248,0.37499999465713035,0.19999999178737782,0.1999999953939128,0.1999999996896341,0.19999999004587832
23.920120861056056,92.12402820023739,22.423876574492454,60.562236309554194,59.83168702258926,71.54627458095112,52.16683652462756,66.42801377804284,27.551599106272064,78.21700157508847,44.745706083142956,60.97844157344412,22.986496941052383,52.00907478694553,91.76496366339487,98.4552471882884,23.118623280785407,53.33216441766707,46.0360201542245,62.38466274598906,82.36887462301829,87.09186276700359,58.12570713336554,74.04461499459465,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.6400000203762317,0.19999999027028464,0.44000001061586186,0.44000001513199105,0.44000001967370156,0.4400000237221736,0.4400000292191132,0.4400000335472322,0.6800000538661585,0.5199999589446349,0.7599999788795601,0.7599999833818188,1.0000000037249006,1.0000000097111776,0.8250000103233127,0.19999999044570757,0.4400000108036593,0.584999984587549,0.8250000046570455,0.8250000092433444,0.8250000099214262,0.1999999904922856,0.19999999500844787,0.19999999005048427
41.04510346303329,57.811274489051385,53.19840807416264,20.874828505496772,86.04322943032004,32.99760028143224,87.20202057316865,76.44178763156782,25.01241337940554,95.0806981991535,41.8916418498469,37.48709231929044,41.66703962886767,49.01712601293671,93.68474817133972,70.70514446509313,92.4946124929206,65.39827930153209,29.67917834376496,48.019826539340116,79.88031286978307,53.40299165323252,40.288454316764025,44.960757347366496,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.6400000202127246,0.6400000250857316,0.7599999883478465,1.0000000087130367,0.7599999864360891,1.000000006756227,0.5849999856871213,0.584999989954389,0.825000010315833,0.19999999035418262,0.4400000104082363,0.6800000306034636,0.9200000506685307,1.0000000097636734,0.3749999924917687,0.37499999702829306,0.1999999903082033,0.19999999466291357,0.4400000149758551,0.6800000345827484,0.199999990146238,0.19999999025835122,0.19999999431973375,0.19999999008356448
80.11716140894526,79.70806805724968,41.70049917839158,63.6673518572245,53.93348566916076,78.74724476894687,32.16557484741007,57.673691725881085,87.81341700978601,85.82879239275341,37.65099492156669,39.748233567917225,31.798813006997833,80.01503514641887,66.2658428083165,81.07353435886067,74.46838907086236,51.18195585446804,76.5048769847918,51.82818320832205,23.275845732614798,74.92818285102369,58.35832282100748,22.857815246191137,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.4000000036869809,0.40000000745654796,0.6400000276715968,0.6400000322363051,0.7599999773394687,0.7599999812559373,1.0000000015732835,1.0000000066272992,0.37499998809444557,0.19999999064654495,0.44000001088039037,0.6800000310771485,0.9200000513752558,0.8250000057844713,0.825000010170863,0.1999999933025352,0.19999999654213227,0.20000000223338318,0.19999999310959143,0.19999999812039682,0.4400000184501431,0.19999999024430465,0.1999999901053546,0.19999999015858877
38.544868057876506,70.5527632564467,98.33256287358924,83.72745032215435,52.80720098129605,41.345506690067765,58.73500143388239,77.6875617583624,83.37729881713051,30.258025211168516,23.77161704245367,63.46574089300552,62.2693408807489,41.33423702323553,73.92819561135803,82.29174890594416,47.5221831021375,64.08405951660686,23.950070677932445,69.1155600798979,47.31581063338709,94.81349376299168,28.98899118434235,60.34186547662362,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.6400000203384884,0.640000025018887,0.19999999028261337,0.19999999216030395,0.4400000081971027,0.680000028407468,0.6800000332026197,0.6800000371408744,0.19999999041197958,0.44000001068719746,0.680000031011449,0.6800000353138955,0.6800000396633687,0.9200000596604176,0.9200000526934733,0.29500003273027814,0.34499997335431243,0.3449999776299399,0.5849999979531605,0.5850000018329674,0.8250000105365048,0.19999999027019683,0.4400000104004933,0.1999999900622927
80.96434569816157,99.22031259540266,66.42510761699072,94.70217417128578,67.13101469717101,28.64546536928107,72.65491827417029,30.70284012245577,21.383196533905917,38.1683586685412,28.363553452775896,41.699185870431705,36.605899522217875,91.16350053902737,33.116570619948874,82.92537310554991,54.190201153365095,22.310810593801314,65.1186417153275,91.84343324641632,28.021948116609508,41.15867863326973,25.957806754492914,65.48191093177444,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.4000000044318579,0.19999999150174103,0.19999999630267593,0.19999999018640524,0.19999999438873434,0.4400000146685807,0.19999999024316256,0.44000001019375723,0.6800000304307694,0.6800000362728971,0.9200000563506646,0.9200000610804404,1.000000009853904,0.37499998987333466,0.6150000101773184,0.5849999788489771,0.5849999853699992,0.8250000057297827,0.825000010218391,0.19999999020192685,0.440000010415219,0.5849999870071606,0.8250000072508943,0.19999999005844862
76.51860523995359,31.93237549136663,44.794236221644184,85.46455550750923,73.03800604835372,81.1011822875121,78.2863474320567,86.88477283699584,58.05269488140077,60.43440850776952,52.15173079824649,91.48433146195332,23.82656013902073,91.94950967112635,98.62834750702369,38.687624488683376,34.02283168357382,70.66509040560206,86.82658053738271,82.28243568768286,94.43604004728661,39.16373407804877,82.19493033184293,56.25181975440122,0,0,0,0,0,0,1.2940952255126037,2.4999999999999996,3.5355339059327378,4.330127018922193,4.8296291314453415,5.0,4.8296291314453415,4.330127018922194,3.5355339059327378,2.4999999999999996,1.294095225512605,6.123233995736766e-16,0,0,0,0,0,0,0.4000000042524277,0.6400000245824087,0.8800000447706053,0.8800000467044985,0.8800000510710426,0.880000055015484,0.8800000591843973,0.7599999792782705,0.7599999846312336,0.7599999894873821,1.000000009182779,0.7599999815443778,1.0000000019195399,0.9699999759414397,0.3449999560647138,0.5849999763748124,0.8249999967130169,0.8250000012399855,0.8250000050922355,0.8250000093060585,0.19999999038534264,0.44000001061901123,0.19999999023845866,0.19999999010681607
